session_i,session_j,gap_days,channel,array_name,waveform_r,abs_delta_si,sign_match
20210204T131620,20210205T151709,1.0839,121,A4,-0.016200,0.117610,0
20210204T131620,20210205T151709,1.0839,122,A4,0.626286,0.047446,1
20210204T131620,20210205T151709,1.0839,123,A4,0.394772,0.192811,1
20210204T131620,20210205T151709,1.0839,124,A4,0.090171,0.133285,1
20210204T131620,20210205T151709,1.0839,125,A4,0.487909,0.218304,1
20210204T131620,20210205T151709,1.0839,126,A4,0.583470,0.000915,1
20210204T131620,20210205T151709,1.0839,127,A4,0.449071,0.287117,0
20210204T131620,20210205T151709,1.0839,128,A4,0.456772,0.128780,0
20210204T131620,20210205T151709,1.0839,129,A5,-0.224109,1.350371,0
20210204T131620,20210205T151709,1.0839,130,A5,0.048359,0.048569,1
20210204T131620,20210205T151709,1.0839,131,A5,-0.000346,2.000000,0
20210204T131620,20210205T151709,1.0839,132,A5,0.277838,0.667274,1
20210204T131620,20210205T151709,1.0839,133,A5,0.360612,1.266590,0
20210204T131620,20210205T151709,1.0839,134,A5,0.338805,0.008359,1
20210204T131620,20210205T151709,1.0839,135,A5,0.232768,1.300816,0
20210204T131620,20210205T151709,1.0839,136,A5,0.309079,0.483715,1
20210204T131620,20210205T151709,1.0839,137,A5,-0.012441,0.167092,1
20210204T131620,20210205T151709,1.0839,143,A5,0.100830,0.495572,1
20210204T131620,20210205T151709,1.0839,145,A5,0.251990,0.414981,0
20210204T131620,20210205T151709,1.0839,146,A5,0.202452,0.708621,1
20210204T131620,20210205T151709,1.0839,147,A5,0.267045,0.293194,1
20210204T131620,20210205T151709,1.0839,149,A5,0.016610,0.385137,1
20210204T131620,20210205T151709,1.0839,150,A5,0.295168,1.077551,0
20210204T131620,20210205T151709,1.0839,151,A5,-0.031254,0.251581,0
20210204T131620,20210205T151709,1.0839,152,A5,0.363539,0.018401,1
20210204T131620,20210205T151709,1.0839,153,A5,0.467054,0.744821,1
20210204T131620,20210205T151709,1.0839,154,A5,0.177028,0.604047,0
20210204T131620,20210205T151709,1.0839,158,A5,0.014871,0.439549,1
20210204T131620,20210205T151709,1.0839,159,A5,0.174824,0.015441,0
20210204T131620,20210205T151709,1.0839,160,A5,-0.022575,0.057640,1
20210204T131620,20210211T163501,7.1380,1,A1,0.131607,0.594317,0
20210204T131620,20210211T163501,7.1380,2,A1,0.058171,0.779155,1
20210204T131620,20210211T163501,7.1380,3,A1,0.124316,0.043318,1
20210204T131620,20210211T163501,7.1380,4,A1,0.093771,0.354506,0
20210204T131620,20210211T163501,7.1380,5,A1,0.082574,0.208545,1
20210204T131620,20210211T163501,7.1380,6,A1,0.207220,0.337125,1
20210204T131620,20210211T163501,7.1380,7,A1,0.057972,0.633155,0
20210204T131620,20210211T163501,7.1380,8,A1,0.266887,0.547145,0
20210204T131620,20210211T163501,7.1380,9,A1,0.083596,0.359919,1
20210204T131620,20210211T163501,7.1380,10,A1,-0.145462,0.082856,1
20210204T131620,20210211T163501,7.1380,11,A1,0.380019,0.000000,1
20210204T131620,20210211T163501,7.1380,12,A1,-0.234704,0.536744,1
20210204T131620,20210211T163501,7.1380,13,A1,0.185720,0.000000,1
20210204T131620,20210211T163501,7.1380,14,A1,0.106251,0.480186,0
20210204T131620,20210211T163501,7.1380,15,A1,-0.153018,0.494075,1
20210204T131620,20210211T163501,7.1380,16,A1,0.161110,0.084330,0
20210204T131620,20210211T163501,7.1380,17,A1,0.143497,1.060924,0
20210204T131620,20210211T163501,7.1380,20,A1,-0.042768,0.099374,1
20210204T131620,20210211T163501,7.1380,21,A1,0.143427,1.278239,0
20210204T131620,20210211T163501,7.1380,24,A1,0.104223,0.071356,1
20210204T131620,20210211T163501,7.1380,26,A1,0.392157,0.000000,1
20210204T131620,20210211T163501,7.1380,27,A1,-0.000277,0.756265,1
20210204T131620,20210211T163501,7.1380,28,A1,0.282408,0.172886,1
20210204T131620,20210211T163501,7.1380,29,A1,-0.139207,1.377259,0
20210204T131620,20210211T163501,7.1380,31,A1,0.217884,0.300742,1
20210204T131620,20210211T163501,7.1380,32,A1,0.032938,0.317138,1
20210204T131620,20210211T163501,7.1380,35,A2,0.082685,0.398434,1
20210204T131620,20210211T163501,7.1380,37,A2,-0.160994,0.215438,1
20210204T131620,20210211T163501,7.1380,41,A2,0.041781,0.736672,1
20210204T131620,20210211T163501,7.1380,53,A2,-0.392664,1.062793,0
20210204T131620,20210211T163501,7.1380,55,A2,0.547160,0.000000,1
20210204T131620,20210211T163501,7.1380,57,A2,0.325529,0.117550,0
20210204T131620,20210211T163501,7.1380,59,A2,-0.122099,0.412360,1
20210204T131620,20210211T163501,7.1380,62,A2,-0.102219,0.363483,0
20210204T131620,20210211T163501,7.1380,64,A2,0.119859,1.497814,0
20210204T131620,20210211T163501,7.1380,65,A3,-0.010787,0.175113,1
20210204T131620,20210211T163501,7.1380,66,A3,0.444575,0.000000,1
20210204T131620,20210211T163501,7.1380,67,A3,0.116292,0.535843,1
20210204T131620,20210211T163501,7.1380,69,A3,-0.190331,0.108449,1
20210204T131620,20210211T163501,7.1380,71,A3,0.369226,0.071358,0
20210204T131620,20210211T163501,7.1380,73,A3,0.169074,0.470820,1
20210204T131620,20210211T163501,7.1380,77,A3,-0.179909,0.952460,1
20210204T131620,20210211T163501,7.1380,89,A3,0.070664,1.429489,0
20210204T131620,20210211T163501,7.1380,93,A3,-0.216382,0.915019,0
20210204T131620,20210211T163501,7.1380,95,A3,-0.246166,1.450766,0
20210204T131620,20210211T163501,7.1380,97,A4,0.213097,0.858271,0
20210204T131620,20210211T163501,7.1380,98,A4,0.191635,0.494355,1
20210204T131620,20210211T163501,7.1380,99,A4,0.217630,0.137073,1
20210204T131620,20210211T163501,7.1380,100,A4,0.115289,0.528700,1
20210204T131620,20210211T163501,7.1380,101,A4,0.528241,0.000000,1
20210204T131620,20210211T163501,7.1380,102,A4,-0.055162,1.039434,0
20210204T131620,20210211T163501,7.1380,103,A4,0.504454,0.000000,1
20210204T131620,20210211T163501,7.1380,104,A4,0.011699,0.366488,1
20210204T131620,20210211T163501,7.1380,107,A4,0.116530,0.703549,1
20210204T131620,20210211T163501,7.1380,113,A4,0.230580,0.486525,1
20210204T131620,20210211T163501,7.1380,114,A4,0.033689,1.980488,0
