session_i,session_j,gap_days,channel,array_name,waveform_r,abs_delta_si,sign_match
20210204T131620,20210218T131636,14.0002,57,A2,0.111736,0.584275,1
20210204T131620,20210218T131636,14.0002,59,A2,0.164711,0.143193,1
20210204T131620,20210218T131636,14.0002,62,A2,0.017154,0.289647,1
20210204T131620,20210218T131636,14.0002,64,A2,0.142339,0.237857,0
20210204T131620,20210218T131636,14.0002,65,A3,-0.486414,0.074517,1
20210204T131620,20210218T131636,14.0002,66,A3,0.413867,0.242260,1
20210204T131620,20210218T131636,14.0002,67,A3,-0.278728,0.643470,0
20210204T131620,20210218T131636,14.0002,69,A3,-0.391141,0.081548,1
20210204T131620,20210218T131636,14.0002,71,A3,0.325210,1.013843,0
20210204T131620,20210218T131636,14.0002,73,A3,-0.065171,1.151507,0
20210204T131620,20210218T131636,14.0002,77,A3,-0.556038,0.300088,1
20210204T131620,20210218T131636,14.0002,89,A3,0.060633,0.685270,1
20210204T131620,20210218T131636,14.0002,93,A3,-0.046050,0.564236,0
20210204T131620,20210218T131636,14.0002,95,A3,0.263431,0.432409,0
20210204T131620,20210218T131636,14.0002,97,A4,0.717614,0.159629,1
20210204T131620,20210218T131636,14.0002,98,A4,0.207575,0.091963,1
20210204T131620,20210218T131636,14.0002,99,A4,0.201755,0.332249,0
20210204T131620,20210218T131636,14.0002,100,A4,0.006101,0.687763,1
20210204T131620,20210218T131636,14.0002,101,A4,0.400718,0.449968,1
20210204T131620,20210218T131636,14.0002,102,A4,0.595341,0.344437,0
20210204T131620,20210218T131636,14.0002,103,A4,0.806677,0.112505,1
20210204T131620,20210218T131636,14.0002,104,A4,0.823165,0.351193,1
20210204T131620,20210218T131636,14.0002,107,A4,0.195839,0.056761,1
20210204T131620,20210218T131636,14.0002,113,A4,0.780149,0.060956,1
20210204T131620,20210218T131636,14.0002,114,A4,-0.653808,0.331908,0
20210204T131620,20210218T131636,14.0002,115,A4,0.634551,0.085763,1
20210204T131620,20210218T131636,14.0002,116,A4,0.186131,0.221118,0
20210204T131620,20210218T131636,14.0002,117,A4,0.814199,0.034420,1
20210204T131620,20210218T131636,14.0002,118,A4,0.570602,0.132178,1
